ID	RN	ANALYSIS	GANALYSIS	OANALYSIS	REFLEX	CONCEPT	GFN	LGID	DOCULECT	GRPID	GRPNO	GRP	CITATION	SRCABBR	SRCID	SEMKEY	CHAPTERTITLE	NUM_NOTES
9356	373605			65:5782	jam³³	pot / jar / tin	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0557.33	5.5	Cooking Implements	0
9838	373601			65:5782	jam³¹	pot / jar / tin	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0557.29	5.5	Cooking Implements	0
10179	373603				jɛ̃³⁵	pot / jar / tin	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0557.31	5.5	Cooking Implements	0
421	366830			5:bIndic	ɑɑ²lu³	potato	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.26	3.1.5	Fruits and vegetables	0
482	366835			5:bChinese	jaŋ³¹ji³⁵	potato	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.31	3.1.5	Fruits and vegetables	 2
5423	366832			5:bChinese	jaŋ³¹ji³⁵	potato	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.28	3.1.5	Fruits and vegetables	 1
5988	366831			5:bIndic	ɑ²²lu⁵⁵	potato	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.27	3.1.5	Fruits and vegetables	0
6478	366836			5:bChinese	jaŋ³¹ji³⁵	potato	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.32	3.1.5	Fruits and vegetables	 1
7249	366834			5:bChinese	jaŋ²¹ji⁵⁵	potato	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.30	3.1.5	Fruits and vegetables	 1
9359	366837			5:bChinese	jaŋ³¹ji³³	potato	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.33	3.1.5	Fruits and vegetables	 2
9843	366833			5:bChinese	jaŋ³¹ji³⁵	potato	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0426.29	3.1.5	Fruits and vegetables	 1
651	408629			65:296	thoŋ³¹	pound to pieces	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.29	6.8	Striking, hitting verbs	0
2034	408632				la̱ʔ⁵⁵phui³¹	pound to pieces	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.32	6.8	Striking, hitting verbs	0
3596	408627				tɕe²² ȵɛʔ⁴ ɑ̃u²² thɑ̃u⁵⁵	pound to pieces	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.27	6.8	Striking, hitting verbs	0
4772	408633				paːt³¹phi³³	pound to pieces	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.33	6.8	Striking, hitting verbs	0
11133	408628			65:296	thuŋ³¹	pound to pieces	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.28	6.8	Striking, hitting verbs	0
11182	408630				lo̱ʔ⁵⁵ tʃap²¹	pound to pieces	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.30	6.8	Striking, hitting verbs	0
11729	408626				kre² ȵɑk⁴ ɔŋ² thɔŋ³	pound to pieces	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.26	6.8	Striking, hitting verbs	0
13337	408631			65:296,65:m	thauŋ³⁵ phji³¹	pound to pieces	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1259.31	6.8	Striking, hitting verbs	0
1759	408709				tθon² pɑs⁴	pour or throw out (water)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.26	6.6	Verbs requiring liquids	0
1836	408712				ʂɔʔ⁵⁵	pour or throw out (water)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.29	6.6	Verbs requiring liquids	0
3802	408710				tθũ²² piʔ⁴	pour or throw out (water)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.27	6.6	Verbs requiring liquids	0
4988	408713				ʃoʔ⁵⁵pja̱m⁵⁵	pour or throw out (water)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.30	6.6	Verbs requiring liquids	0
6987	408716				xuːt⁵⁵pjaːm⁵³	pour or throw out (water)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.33	6.6	Verbs requiring liquids	0
8573	408715				tɛ̱ʔ⁵⁵pjɛ̱ʔ⁵⁵	pour or throw out (water)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.32	6.6	Verbs requiring liquids	0
11142	408711				thək³⁵	pour or throw out (water)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.28	6.6	Verbs requiring liquids	0
12341	408714				fɛ̱ʔ⁵⁵pjɛ̱⁵⁵	pour or throw out (water)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1261.31	6.6	Verbs requiring liquids	0
766	414038	m,163			tsɔ³¹pum³¹	pregnant, be	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.29	1.9.6.1	Pregnant	0
3017	414039				tso²¹vun⁵¹	pregnant, be	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.30	1.9.6.1	Pregnant	0
4087	414037				ko²²wĩ²²shɑ̃u²²	pregnant, be	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.27	1.9.6.1	Pregnant	0
4411	414040				vẽ³⁵pat⁵⁵	pregnant, be	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.31	1.9.6.1	Pregnant	0
6971	414042				wɔm³³puːt³¹	pregnant, be	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.33	1.9.6.1	Pregnant	0
8634	414041				vɛ̃³¹pɔt⁵⁵	pregnant, be	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.32	1.9.6.1	Pregnant	0
11719	414036				koj²wɑn²shɔŋ²	pregnant, be	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1379.26	1.9.6.1	Pregnant	0
2534	434071			65:bChinese	tʂun⁵⁵pei³⁵	prepare / get ready / intend	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1812.28	6.14	Construction	0
4919	434072				xen⁵¹	prepare / get ready / intend	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1812.30	6.14	Construction	0
6997	434074				xɛ̱ːn⁵⁵	prepare / get ready / intend	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1812.33	6.14	Construction	0
10762	434070			65:5884,65:m	pjĩ²²shĩ²²	prepare / get ready / intend	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1812.27	6.14	Construction	0
11924	434069			65:5884,65:m	prɑŋ²shɑŋ²	prepare / get ready / intend	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1812.26	6.14	Construction	0
13674	434073				sum⁵⁵	prepare / get ready / intend	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1812.31	6.14	Construction	0
447	385438				a³¹na⁵⁵	present, the (time)	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.31	5.8	Religion	0
2584	385435				xai⁵⁵xuʔ³¹	present, the (time)	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.28	5.8	Religion	0
4014	385434				jɑ⁵³khu⁵³	present, the (time)	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.27	5.8	Religion	0
6407	385439				a³¹khui⁵⁵	present, the (time)	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.32	5.8	Religion	0
7151	385437				a²¹khui⁵¹	present, the (time)	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.30	5.8	Religion	0
7678	385433				jɑ¹khu¹	present, the (time)	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.26	5.8	Religion	0
9327	385440				a³¹khui⁵⁵	present, the (time)	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.33	5.8	Religion	0
9717	385436				a³¹fu³⁵	present, the (time)	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0785.29	5.8	Religion	0
1817	415058				ɲ̊ap⁵⁵	press (a tube of toothpaste)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.29	9.5	Change of state	0
2702	415057				ŋ̊uat⁵⁵	press (a tube of toothpaste)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.28	9.5	Change of state	0
3109	415059				tʃa̱p⁵⁵	press (a tube of toothpaste)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.30	9.5	Change of state	0
4391	415060				tʃi̱ŋ⁵⁵	press (a tube of toothpaste)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.31	9.5	Change of state	0
5975	415056				ȵ̥iʔ⁵⁵	press (a tube of toothpaste)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.27	9.5	Change of state	0
7034	415062				ŋji̱ːn⁵⁵	press (a tube of toothpaste)	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.33	9.5	Change of state	0
8584	415061				tʃa̱p⁵⁵	press (a tube of toothpaste)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.32	9.5	Change of state	0
11546	415055				hȵɑs⁴	press (a tube of toothpaste)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.26	9.5	Change of state	0
12182	415078				nɛn³¹	press (a tube of toothpaste)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1404.29	9.5	Change of state	0
810	402754				tɛk³⁵	press (with palm or finger)		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.29	9.5	Change of state	0
3062	402755				tun²¹	press (with palm or finger)		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.30	9.5	Change of state	0
6795	402758				tuːn³³	press (with palm or finger)		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.33	9.5	Change of state	0
10699	402752				n̥eʔ⁴	press (with palm or finger)		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.27	9.5	Change of state	0
11096	402753				tek³⁵	press (with palm or finger)		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.28	9.5	Change of state	0
12675	402757				tɔn³¹	press (with palm or finger)		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.32	9.5	Change of state	0
13140	402751				hnip⁴	press (with palm or finger)		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.26	9.5	Change of state	0
13411	402756				tum³⁵	press (with palm or finger)		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1129.31	9.5	Change of state	0
812	430994				tɛk³⁵	press / push down	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.29	9.5	Change of state	0
2122	430997				na̱i³⁵	press / push down	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.32	9.5	Change of state	0
4763	430998				nɛ̱ː⁵⁵	press / push down	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.33	9.5	Change of state	0
8775	430992				phi⁵³	press / push down	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.27	9.5	Change of state	0
11097	430993				tek³⁵	press / push down	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.28	9.5	Change of state	0
11269	430995	5525			ne̱⁵⁵	press / push down	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.30	9.5	Change of state	0
11858	430991				phi¹	press / push down	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.26	9.5	Change of state	0
13545	430996	5525			na̱i⁵⁵	press / push down	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1745.31	9.5	Change of state	0
1597	432563				su³	pricked, be (on a thorn)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1779.26	8.4	Feeling	0
2246	432565				toi³¹	pricked, be (on a thorn)	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1779.28	8.4	Feeling	0
3041	432566				tsu²¹	pricked, be (on a thorn)	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1779.30	8.4	Feeling	0
3375	432564				su⁵⁵	pricked, be (on a thorn)	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1779.27	8.4	Feeling	0
8497	432568				thau³⁵	pricked, be (on a thorn)	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1779.32	8.4	Feeling	0
13347	432567				thuk⁵⁵	pricked, be (on a thorn)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1779.31	8.4	Feeling	0
143	348495				thɔŋ²	prison	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.26	5.11.9.1	Kinds of dwellings	0
654	348498				thoŋ³⁵	prison	n	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.29	5.11.9.1	Kinds of dwellings	0
1476	348501				thɔŋ³⁵	prison	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.32	5.11.9.1	Kinds of dwellings	0
2894	348499				thoŋ⁵⁵	prison	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.30	5.11.9.1	Kinds of dwellings	0
3473	348496				thɑ̃u²²	prison	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.27	5.11.9.1	Kinds of dwellings	0
6681	348502				thɔŋ³³	prison	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.33	5.11.9.1	Kinds of dwellings	0
8458	348497				thuaŋ³⁵	prison	n	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.28	5.11.9.1	Kinds of dwellings	0
10572	348500				thɔŋ³⁵	prison	n	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0068.31	5.11.9.1	Kinds of dwellings	0
1916	422889				kak³¹tu̱⁵⁵	prize / pry	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.32	5.8	Religion	0
2705	422885				ŋ̊əŋ³¹	prize / pry	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.28	5.8	Religion	0
4114	422884				kɔ²²	prize / pry	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.27	5.8	Religion	0
7446	422887				kik²¹	prize / pry	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.30	5.8	Religion	0
11762	422883				kɔ²	prize / pry	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.26	5.8	Religion	0
12087	422886				kʐak³⁵	prize / pry	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.29	5.8	Religion	0
12386	422888				kak³¹	prize / pry	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1573.31	5.8	Religion	0
1651	406215				thwɑk⁴	produce		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1205.26	6.14	Construction	0
2898	406218	2718			thoʔ⁵⁵	produce		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1205.30	6.14	Construction	0
3451	406216				thwɛʔ⁴	produce		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1205.27	6.14	Construction	0
11118	406217	2718			thoʔ⁵⁵	produce		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1205.28	6.14	Construction	0
12646	406219	2718			thɔʔ⁵⁵	produce		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1205.32	6.14	Construction	0
890	407221				tʂɯŋ³⁵	promise / consent		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.29	8.5.16	Dedicate	0
1778	407218				tθɑ¹bhɔ³tu²	promise / consent		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.26	8.5.16	Dedicate	0
3086	407222				tu̱²¹	promise / consent		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.30	8.5.16	Dedicate	0
5846	407219				tθɑ⁵³bɔ⁵⁵tu²²	promise / consent		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.27	8.5.16	Dedicate	0
11130	407220				thu³¹	promise / consent		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.28	8.5.16	Dedicate	0
11620	407225				kjɔ³³ʒa³³	promise / consent		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.33	8.5.16	Dedicate	0
12669	407224				tu̱³⁵	promise / consent		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.32	8.5.16	Dedicate	0
13319	407223				ta̱u³⁵	promise / consent		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1227.31	8.5.16	Dedicate	0
626	405595				tau³¹	prop up / support		1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.29	6.2	Action Verbs with Patient	0
1659	405592				thɔk⁴	prop up / support		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.26	6.2	Action Verbs with Patient	0
2880	405596				thaŋ⁵¹	prop up / support		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.30	6.2	Action Verbs with Patient	0
3466	405593				thɑuʔ⁴	prop up / support		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.27	6.2	Action Verbs with Patient	0
6668	405599				thuːk⁵⁵	prop up / support		1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.33	6.2	Action Verbs with Patient	0
11088	405594				tau⁵¹	prop up / support		1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.28	6.2	Action Verbs with Patient	0
12637	405598				thauʔ⁵⁵	prop up / support		1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.32	6.2	Action Verbs with Patient	0
13329	405597				thauk⁵⁵	prop up / support		1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1190.31	6.2	Action Verbs with Patient	0
4133	403599				kɑ²²kwɛ²²	protect		1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1147.27	6.2.2.1	Assorted action verbs	0
13212	403598				kɑɑ² kwɑj²	protect		1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1147.26	6.2.2.1	Assorted action verbs	0
13240	403600				mă²¹ ko̱p²¹	protect		1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1147.30	6.2.2.1	Assorted action verbs	0
2741	394994				pu⁵⁵	protruding / raised	adj	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.30	9.7.2	Verbs referring to size/shape	0
4030	394991				khõ⁵⁵	protruding / raised	adj	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.27	9.7.2	Verbs referring to size/shape	0
6541	394996				kuŋ³⁵	protruding / raised	adj	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.32	9.7.2	Verbs referring to size/shape	0
8864	395017				phɑ̃u⁵⁵	protruding / raised	adj	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.27	9.7.2	Verbs referring to size/shape	0
8879	394990				khuṁ³	protruding / raised	adj	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.26	9.7.2	Verbs referring to size/shape	0
8894	395016				phɔŋ³	protruding / raised	adj	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.26	9.7.2	Verbs referring to size/shape	0
8923	394995				pau⁵⁵	protruding / raised	adj	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.31	9.7.2	Verbs referring to size/shape	0
8967	394997				phoːt⁵⁵	protruding / raised	adj	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0970.33	9.7.2	Verbs referring to size/shape	0
121	378570				sɑ¹kɑ³puṁ²	proverb / saying	n	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0653.26	1.8.7	Speak/Say/Tell	0
2838	378574				taŋ²¹tsu̱m⁵⁵	proverb / saying	n	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0653.30	1.8.7	Speak/Say/Tell	0
3403	378571				sɑ⁵³kɑ⁵⁵põ²²	proverb / saying	n	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0653.27	1.8.7	Speak/Say/Tell	0
8014	378576				tɔ̃³¹khɔn³⁵	proverb / saying	n	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0653.32	1.8.7	Speak/Say/Tell	0
12071	378577				taŋ³³kje̱i⁵³	proverb / saying	n	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0653.33	1.8.7	Speak/Say/Tell	0
2652	390286				xɔk⁵⁵	puddle (of mud)	clf	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0892.28	3.2.3	Water and other liquids	0
5277	390290				pam⁵⁵	puddle (of mud)	clf	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0892.32	3.2.3	Water and other liquids	0
10805	390285				põ²²	puddle (of mud)	clf	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0892.27	3.2.3	Water and other liquids	0
12296	390291				pja̱ʔ³¹	puddle (of mud)	clf	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0892.33	3.2.3	Water and other liquids	0
12971	390287				pum⁵⁵	puddle (of mud)	clf	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0892.29	3.2.3	Water and other liquids	0
13120	390284				puṁ²	puddle (of mud)	clf	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	0892.26	3.2.3	Water and other liquids	0
644	411873				thap⁵⁵	pull (a quilt) over oneself	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.29	6.2.2.3.1	Push	0
3633	411871				tɕhõ²²	pull (a quilt) over oneself	v.	1823	Burmese (Rangoon)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.27	6.2.2.3.1	Push	0
4428	411875				vɛʔ³¹	pull (a quilt) over oneself	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.31	6.2.2.3.1	Push	0
4908	411874				vut²¹	pull (a quilt) over oneself	v.	1827	Atsi [Zaiwa]	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.30	6.2.2.3.1	Push	0
6779	411877				tsəːŋ⁵⁵	pull (a quilt) over oneself	v.	1830	Leqi (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.33	6.2.2.3.1	Push	0
8664	411876	5614			ŋø̱ʔ⁵⁵	pull (a quilt) over oneself	v.	1829	Bola (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.32	6.2.2.3.1	Push	0
11108	411872				thap⁵⁵	pull (a quilt) over oneself	v.	1824	Achang (Longchuan)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.28	6.2.2.3.1	Push	0
11671	411870				khruṁ²	pull (a quilt) over oneself	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1332.26	6.2.2.3.1	Push	0
1552	428607				shwɑi³	pull / drag (a log)	v.	1822	Burmese (Written)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1694.26	6.2.2.3.1	Push	0
1831	428610				ʂa⁵⁵	pull / drag (a log)	v.	1825	Achang (Xiandao)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1694.29	6.2.2.3.1	Push	0
4497	428612	5618			ʃɛ³¹	pull / drag (a log)	v.	1828	Langsu (Luxi)	44	6.1.1	Burmish	Huang and Dai 92 TBL	TBL	1694.31	6.2.2.3.1	Push	0
